,Time,Unix,Floor,Marker,X,Y
55,2024-04-30 13:32:55.203929,1714492975.2039294,1,Point,0.31238,0.48284
56,2024-04-30 13:33:12.361977,1714492992.361977,1,Point,0.3019,0.59559
57,2024-04-30 13:33:13.245603,1714492993.245603,1,Point,0.30667,0.60539
58,2024-04-30 13:33:13.749512,1714492993.749513,1,Point,0.33333,0.60294
59,2024-04-30 13:34:23.842560,1714493063.8425603,1,Point,0.34286,0.82353
60,2024-04-30 13:34:26.463773,1714493066.4637737,1,Task3 End,0.0,0.0
61,2024-04-30 13:34:37.514432,1714493077.5144324,1,Task4 Start,0.0,0.0
62,2024-04-30 13:34:52.679314,1714493092.6793141,1,Point,0.45048,0.81495
63,2024-04-30 13:35:03.264315,1714493103.2643156,1,Point,0.45619,0.86275
64,2024-04-30 13:35:24.885775,1714493124.8857758,1,Point,0.54476,0.85907
65,2024-04-30 13:35:46.686889,1714493146.6868896,1,Point,0.61524,0.87132
66,2024-04-30 13:35:47.275896,1714493147.2758968,1,Point,0.63143,0.87623
67,2024-04-30 13:35:54.439257,1714493154.4392571,1,Task4 End,0.0,0.0
68,2024-04-30 13:37:14.285153,1714493234.285153,1,Point,0.63238,0.87868
69,2024-04-30 13:37:15.169529,1714493235.16953,1,Task5 Start,0.0,0.0
70,2024-04-30 13:37:22.181221,1714493242.181221,1,Point,0.57714,0.88358
71,2024-04-30 13:37:26.222441,1714493246.2224417,1,Point,0.56381,0.86152
72,2024-04-30 13:37:41.093051,1714493261.0930512,1,Point,0.45714,0.86275
73,2024-04-30 13:37:51.466270,1714493271.4662702,1,Point,0.45429,0.78922
74,2024-04-30 13:38:02.775422,1714493282.775422,1,Point,0.45333,0.70343
75,2024-04-30 13:38:17.037329,1714493297.03733,1,Point,0.44762,0.61765
76,2024-04-30 13:38:26.512833,1714493306.512833,1,Point,0.45048,0.60049
77,2024-04-30 13:38:31.624449,1714493311.6244497,1,Point,0.45333,0.61397
78,2024-04-30 13:38:50.956496,1714493330.9564962,1,Point,0.45048,0.57721
79,2024-04-30 13:39:15.663653,1714493355.6636531,1,Point,0.45238,0.61642
80,2024-04-30 13:39:31.504929,1714493371.5049295,1,Point,0.56476,0.62377
81,2024-04-30 13:39:32.899041,1714493372.8990412,1,Task5 End,0.0,0.0
82,2024-04-30 13:40:26.609450,1714493426.60945,1,Task6 Start,0.0,0.0
83,2024-04-30 13:40:27.812159,1714493427.8121598,1,Point,0.57333,0.60907
84,2024-04-30 13:40:28.048721,1714493428.0487216,1,Point,0.57333,0.60907
85,2024-04-30 13:40:41.319224,1714493441.3192246,1,Point,0.45143,0.61275
86,2024-04-30 13:40:50.899702,1714493450.8997023,1,Point,0.45048,0.70221
87,2024-04-30 13:40:59.151303,1714493459.1513038,1,Point,0.44762,0.71569
88,2024-04-30 13:41:21.654950,1714493481.6549504,1,Point,0.34857,0.71936
89,2024-04-30 13:41:33.662048,1714493493.6620486,1,Point,0.31619,0.67647
90,2024-04-30 13:41:51.507561,1714493511.5075614,1,Point,0.30857,0.51838
91,2024-04-30 13:41:56.258985,1714493516.2589858,1,Point,0.30952,0.46201
92,2024-04-30 13:42:08.176769,1714493528.1767697,1,Task6 End,0.0,0.0
93,2024-04-30 13:42:49.025752,1714493569.0257523,1,Task7 Start,0.0,0.0
94,2024-04-30 13:42:52.006645,1714493572.0066454,1,Point,0.31524,0.45588
95,2024-04-30 13:42:58.498465,1714493578.4984658,1,Point,0.36952,0.44853
96,2024-04-30 13:43:10.196396,1714493590.1963968,1,Point,0.36762,0.36275
97,2024-04-30 13:43:13.066468,1714493593.0664687,1,Point,0.35238,0.36397
98,2024-04-30 13:43:20.901003,1714493600.9010036,1,Point,0.36571,0.36642
99,2024-04-30 13:43:33.008643,1714493613.0086436,1,Point,0.36381,0.25245
100,2024-04-30 13:43:49.071084,1714493629.0710843,1,Point,0.32952,0.2598
101,2024-04-30 13:44:02.575722,1714493642.5757225,1,Point,0.25524,0.26103
102,2024-04-30 13:44:06.594310,1714493646.59431,1,Point,0.20095,0.25368
103,2024-04-30 13:44:17.004219,1714493657.004219,1,Point,0.15238,0.25368
104,2024-04-30 13:44:56.083907,1714493696.0839071,1,Point,0.44667,0.25613
105,2024-04-30 13:45:01.453522,1714493701.4535224,1,Point,0.44952,0.28186
106,2024-04-30 13:45:10.724992,1714493710.724993,1,Point,0.45048,0.3223
107,2024-04-30 13:45:19.250900,1714493719.2509005,1,Point,0.44667,0.3848
108,2024-04-30 13:45:34.070574,1714493734.070574,1,Point,0.44857,0.41299
109,2024-04-30 13:45:51.410888,1714493751.410888,1,Point,0.45333,0.26225
110,2024-04-30 13:46:03.253767,1714493763.2537675,1,Point,0.45048,0.18505
111,2024-04-30 13:46:12.548107,1714493772.5481071,1,Point,0.45048,0.17402
112,2024-04-30 13:46:28.743972,1714493788.743972,1,Point,0.44667,0.25858
113,2024-04-30 13:46:38.124065,1714493798.1240659,1,Point,0.49524,0.25735
114,2024-04-30 13:46:39.744066,1714493799.7440665,1,Task7 End,0.0,0.0
115,2024-04-30 13:47:21.737955,1714493841.7379556,1,Point,0.49143,0.25858
116,2024-04-30 13:47:22.553207,1714493842.5532079,1,Task8 Start,0.0,0.0
117,2024-04-30 13:47:34.120614,1714493854.120614,1,Point,0.42762,0.2549
118,2024-04-30 13:47:45.252796,1714493865.2527964,1,Point,0.35619,0.2598
119,2024-04-30 13:47:47.380025,1714493867.3800251,1,Point,0.33333,0.25245
120,2024-04-30 13:48:02.052088,1714493882.0520885,1,Point,0.2,0.25245
121,2024-04-30 13:48:03.038691,1714493883.0386913,1,Task8 End,0.0,0.0
122,2024-04-30 13:50:21.220950,1714494021.2209508,4,Point,0.3,0.45588
123,2024-04-30 13:50:31.143344,1714494031.1433442,4,Task9 Start,0.0,0.0
124,2024-04-30 13:50:37.939430,1714494037.9394307,4,Point,0.24762,0.46078
125,2024-04-30 13:50:56.134575,1714494056.1345754,4,Point,0.14095,0.45956
126,2024-04-30 13:51:06.688635,1714494066.6886353,4,Point,0.13619,0.54167
127,2024-04-30 13:51:07.528018,1714494067.5280182,4,Point,0.16095,0.56495
128,2024-04-30 13:51:08.853816,1714494068.8538165,4,Task9 End,0.0,0.0
129,2024-04-30 13:52:36.963263,1714494156.963264,4,Point,0.38952,0.35907
130,2024-04-30 13:52:44.512556,1714494164.512556,4,Task10 Start,0.0,0.0
131,2024-04-30 13:52:51.025723,1714494171.025724,4,Point,0.38381,0.25858
132,2024-04-30 13:53:15.909917,1714494195.9099174,4,Point,0.44952,0.25858
133,2024-04-30 13:53:35.045122,1714494215.0451229,4,Point,0.44667,0.14461
134,2024-04-30 13:53:37.993110,1714494217.9931102,4,Point,0.4581,0.13113
135,2024-04-30 13:53:39.113433,1714494219.1134331,4,Task10 End,0.0,0.0
136,2024-04-30 13:55:30.479160,1714494330.4791603,4,Point,0.44952,0.36029
137,2024-04-30 13:55:45.363756,1714494345.363757,4,Task11 Start,0.0,0.0
138,2024-04-30 13:55:53.673660,1714494353.6736605,4,Point,0.44952,0.25858
139,2024-04-30 13:56:22.490698,1714494382.490699,4,Point,0.3819,0.25
140,2024-04-30 13:56:31.634375,1714494391.634376,4,Point,0.3819,0.15809
141,2024-04-30 13:56:32.375615,1714494392.375615,4,Point,0.37429,0.13971
142,2024-04-30 13:56:33.427320,1714494393.4273207,4,Task11 End,0.0,0.0
143,2024-04-30 13:58:15.441949,1714494495.441949,4,Point,0.28952,0.55392
144,2024-04-30 13:58:27.749273,1714494507.749273,4,Task12 Start,0.0,0.0
145,2024-04-30 13:58:34.983682,1714494514.9836829,4,Point,0.23238,0.53922
146,2024-04-30 13:58:54.960881,1714494534.960882,4,Point,0.22857,0.45466
147,2024-04-30 13:59:03.905424,1714494543.9054248,4,Point,0.16762,0.46201
148,2024-04-30 13:59:04.493927,1714494544.4939277,4,Point,0.15238,0.44118
149,2024-04-30 13:59:06.046511,1714494546.0465114,4,Task12 End,0.0,0.0
150,2024-04-30 14:03:38.130394,1714494818.130395,2,Task13 Start,0.0,0.0
151,2024-04-30 14:03:39.459026,1714494819.459026,2,Point,0.35619,0.17279
152,2024-04-30 14:03:52.654885,1714494832.6548853,2,Point,0.26667,0.16299
153,2024-04-30 14:04:00.342285,1714494840.3422859,2,Point,0.27048,0.24877
154,2024-04-30 14:04:09.257132,1714494849.2571325,2,Point,0.33524,0.24877
155,2024-04-30 14:04:19.458561,1714494859.458562,2,Point,0.36667,0.24632
156,2024-04-30 14:04:22.039742,1714494862.0397425,2,Point,0.4019,0.24265
157,2024-04-30 14:04:32.931737,1714494872.9317372,2,Point,0.43238,0.25
158,2024-04-30 14:04:37.015296,1714494877.0152962,2,Point,0.44476,0.24387
159,2024-04-30 14:04:50.075327,1714494890.0753272,2,Point,0.42,0.24877
160,2024-04-30 14:04:56.498844,1714494896.4988446,2,Point,0.33905,0.24265
161,2024-04-30 14:05:13.663891,1714494913.6638918,2,Point,0.33524,0.31373
162,2024-04-30 14:05:21.329097,1714494921.329097,2,Point,0.34762,0.45343
163,2024-04-30 14:05:21.487109,1714494921.4871092,2,Point,0.34762,0.45343
164,2024-04-30 14:05:27.250389,1714494927.2503896,2,Point,0.33905,0.53064
165,2024-04-30 14:05:27.687164,1714494927.687164,2,Point,0.31714,0.56373
166,2024-04-30 14:06:16.222795,1714494976.2227957,2,Task13 End,0.0,0.0
167,2024-04-30 14:08:28.745325,1714495108.745325,2,Point,0.79905,0.41176
168,2024-04-30 14:10:32.201821,1714495232.201822,2,Task14 Start,0.0,0.0
169,2024-04-30 14:10:35.215967,1714495235.2159677,2,Point,0.77333,0.41299
170,2024-04-30 14:10:38.377737,1714495238.3777373,2,Point,0.7781,0.44853
171,2024-04-30 14:10:47.005874,1714495247.0058744,2,Point,0.70762,0.45588
172,2024-04-30 14:11:03.770276,1714495263.7702765,2,Point,0.66095,0.46324
173,2024-04-30 14:11:17.107636,1714495277.1076367,2,Point,0.55048,0.46446
174,2024-04-30 14:11:31.536721,1714495291.5367215,2,Point,0.44667,0.46201
175,2024-04-30 14:12:21.403703,1714495341.4037032,2,Point,0.45143,0.52451
176,2024-04-30 14:12:28.287749,1714495348.2877493,2,Point,0.45143,0.54044
177,2024-04-30 14:12:37.037366,1714495357.0373666,2,Point,0.36571,0.54534
178,2024-04-30 14:12:39.063436,1714495359.0634365,2,Point,0.34571,0.54779
179,2024-04-30 14:12:39.853983,1714495359.8539832,2,Task14 End,0.0,0.0
180,2024-04-30 14:12:58.755175,1714495378.7551754,2,Experiment.End,0.0,0.0
